TransactionID,TransactionAmt,TransactionDT,ProductCD,UserID,Merchant,CardNumber,BINNumber,CardNetwork,CardTier,CardType,PhoneNumbers,UserRegion,OrderRegion,ReceiverRegion,Distance,SenderEmail,MerchantEmail,DeviceType,DeviceInfo,DaysSinceLastTransac,SameCardDaysDiff,SameAddressDaysDiff,SameMerchantEmailDaysDiff,SameDeviceTypeDaysDiff,DeviceMatching,DeviceMismatch,RegionMismatch,TransactionConsistency,TransactionCount,UniqueMerchants,SameOrderRegionCount,SameDeviceCount,UniqueOrderRegion,TransactionTimeSlot,HourWithinTimeSlot,TransactionWeekday,AvgTransactionInterval,TransactionAmountVariance,TransactionRatio,MedianTransactionAmount,AvgTransactionAmtIn24Hrs,TransactionVelocity,TimingAnomaly,RegionAnomaly,HourlyTransactionCount,isFraud
10615,266.41,2024-01-03 21:21:17,Consumable,1063,JioMart,4075417765066632,407541,Mastercard,Black,Debit,+91 7185070845,Davanagere,Davanagere,Bengaluru Urban,245.55,meena@aol.in,consumable@jiomart.com,mobile,Redmi,0.0,,0.0,0.0,0.0,1,0,1,0,1,3,1,1.0,3,2,3,2,2,4,4,8,2,0,1,0,1,0
21563,262.79,2024-01-03 23:06:17,Consumable,1063,JioMart,4075417765066632,407541,Mastercard,Black,Debit,+91 7185070845,Davanagere,Davanagere,Bengaluru Urban,245.55,meena@aol.in,consumable@jiomart.com,mobile,Redmi,0.0,,0.0,0.0,0.0,1,0,1,0,1,3,1,1.0,3,2,3,2,2,4,4,8,2,0,1,0,1,0
20095,311.83,2024-01-04 00:01:43,Wallet,1927,Swiggy Instamart,4385812018215884,438581,Rupay,Gold,Credit,+91 8950014747,Belagavi,Bagalkot,Belagavi,92.63,priya@outlook.co.in,wallet@swiggyinstamart.com,mobile,Samsung,,,0.0,0.0,0.0,1,0,0,0,1,6,1,4.0,5,1,0,2,0,1,6,2,2,0,1,0,1,0
20020,447.84,2024-01-04 02:04:34,Retail,1992,Meesho,4020137027585643,402013,Visa,Gold,Debit,+91 7808883964,Chitradurga,Chitradurga,Chitradurga,45.31,sonia@airtelmail.com,retail@meesho.com,mobile,iOS Device,0.0,,0.0,,0.0,0,0,0,0,2,2,5,3.0,1,4,0,3,2,0,4,8,2,0,0,0,1,0
11208,52.04,2024-01-04 02:10:40,Household,1119,Wakefit,4541435565331622,454143,Visa,Gold,Debit,+91 8466949860,Ramanagara,Ramanagara,Ramanagara,64.71,,household@wakefit.com,mobile,,,,0.0,0.0,0.0,0,0,0,0,5,5,10,,3,4,0,3,1,2,1,6,0,0,1,0,1,0
18082,114.37,2024-01-04 02:23:15,Wallet,1801,Swiggy Instamart,4971566595243350,497156,Visa,Platinum,Debit,+91 7697670177,Yadgir,Yadgir,Yadgir,99.5,kavita@outlook.co.in,wallet@swiggyinstamart.com,mobile,Realme,,,0.0,0.0,0.0,0,0,0,0,3,6,4,4.0,4,4,0,3,1,2,3,4,1,0,1,0,1,0
11779,551.28,2024-01-04 02:44:15,Household,1173,IKEA,4107780038910585,410778,American Express,Gold,Credit,+91 9234503816,Mysuru,Mysuru,Mysuru,61.46,rajesh@airtelmail.com,household@ikea.com,mobile,,,,0.0,0.0,0.0,0,0,0,0,2,3,6,,2,4,0,3,2,9,3,8,2,0,1,0,1,1
10781,264.28,2024-01-04 04:12:06,Household,1081,Pepperfry,4270878104846609,427087,Mastercard,Black,Credit,+91 9877445539,Mangaluru,Bengaluru Urban,Bengaluru Urban,78.89,deepak@airtelmail.com,household@pepperfry.com,mobile,Pixel,,,0.0,0.0,0.0,0,0,1,0,2,4,3,5.0,3,4,2,3,2,2,5,5,2,0,1,0,1,1
13277,258.51,2024-01-04 04:14:10,Wallet,1319,Flipkart,4818654545006437,481865,Visa,Black,Debit,+91 9442537367,Hubli-Dharwad,Hubli-Dharwad,Hubli-Dharwad,62.3,amit@bsnl.in,wallet@flipkart.com,,Motorola,,,0.0,0.0,,0,1,0,0,5,9,5,,7,4,2,3,0,9,2,4,2,0,0,0,1,0
21118,71.61,2024-01-04 07:29:20,Household,1971,Hometown,4974987451013231,497498,Mastercard,Platinum,Debit,+91 7569749020,Bengaluru Urban,Bengaluru Urban,Bengaluru Urban,54.27,,household@hometown.com,mobile,Motorola,,,0.0,0.0,0.0,0,0,0,0,3,5,6,4.0,3,1,3,2,1,0,2,3,0,0,1,0,1,0
21830,445.91,2024-01-04 08:09:07,Wallet,1374,Amazon,4883592734114317,488359,Visa,Silver,Debit,+91 8582211166,Bengaluru Urban,Bengaluru Urban,Bengaluru Urban,40.08,suresh@rediffmail.com,wallet@amazon.com,mobile,Redmi,,,0.0,0.0,0.0,1,0,0,0,2,2,4,2.0,1,2,2,2,2,7,5,7,2,0,1,1,1,0
15108,460.94,2024-01-04 09:19:05,Wallet,1496,Zomato,4473740947909207,447374,Visa,Black,Debit,+91 9335949822,Mysuru,Mysuru,Mysuru,46.24,,wallet@zomato.com,mobile,Motorola,,,0.0,0.0,0.0,1,0,0,0,4,4,8,6.0,2,5,3,3,2,5,6,0,2,0,0,0,1,0
11273,82.23,2024-01-04 09:32:42,Wallet,1126,Amazon,4140117809432813,414011,American Express,Gold,Debit,+91 8707796591,Bengaluru Urban,Bengaluru Urban,Gadag,344.02,vikas@gmail.com,wallet@amazon.com,mobile,Redmi,,,0.0,0.0,0.0,0,0,1,0,11,12,11,6.0,6,5,3,3,0,1,3,3,0,0,1,1,1,0
14878,959.37,2024-01-04 10:35:55,Wallet,1474,Google Play,4219548722000335,421954,Visa,Gold,Debit,+91 7484231301,Bengaluru Urban,Mangaluru,Koppal,309.41,ramesh@gmail.com,wallet@googleplay.com,mobile,Poco,,,0.0,0.0,0.0,1,0,1,0,1,8,1,7.0,4,0,0,3,0,7,6,4,2,0,1,0,1,0
18581,119.59,2024-01-04 11:15:36,Wallet,1850,BigBasket,4994869246861601,499486,Mastercard,Platinum,Credit,+91 7594938943,Bengaluru Urban,Bengaluru Urban,Bidar,546.61,,wallet@bigbasket.com,,Samsung,,,0.0,0.0,,0,1,1,0,7,8,7,,6,0,1,3,0,5,2,5,1,0,0,1,2,0
20491,65.2,2024-01-04 11:29:12,Wallet,1123,BigBasket,4832321155125087,483232,Mastercard,Black,Credit,+91 8905402694,Vijayapura,Vijayapura,Vijayapura,77.35,anjali@gmail.com,wallet@bigbasket.com,mobile,Redmi,,,0.0,0.0,0.0,1,0,0,0,5,6,9,5.0,3,2,1,2,1,3,2,0,0,0,1,0,1,0
10116,698.47,2024-01-04 11:29:51,Wallet,1010,BigBasket,4253448480195459,425344,Rupay,Gold,Debit,+91 8244349981,Mysuru,Ramanagara,Mysuru,88.64,kiran@airtelmail.com,wallet@bigbasket.com,desktop,Windows,,,0.0,0.0,0.0,0,1,0,0,1,5,1,4.0,3,0,1,3,2,7,5,8,2,0,0,0,2,0
14975,11.58,2024-01-04 13:31:58,Wallet,1484,Swiggy Instamart,4711596854812970,471159,Visa,Gold,Debit,+91 8526455651,Bengaluru Urban,Bengaluru Urban,Bengaluru Urban,92.41,shreya@bsnl.in,wallet@swiggyinstamart.com,mobile,Oppo,,,0.0,0.0,0.0,0,0,0,0,5,8,5,4.0,5,0,3,3,1,4,0,3,0,0,1,1,1,0
10960,124.23,2024-01-04 13:51:41,Retail,1096,Snapdeal,4962274518191795,496227,Visa,Gold,Debit,+91 7721807888,Shivamogga,Shivamogga,Shivamogga,89.47,pooja@gmail.com,retail@snapdeal.com,mobile,Vivo,,,0.0,0.0,0.0,0,0,0,0,8,9,8,1.0,4,0,3,3,0,2,3,3,1,0,1,0,1,0
17019,25.36,2024-01-04 14:05:20,Wallet,1692,Amazon,4863730192941425,486373,Mastercard,Gold,Debit,+91 8770560978,Bengaluru Urban,Bengaluru Urban,Koppal,306.0,priya@aol.in,wallet@amazon.com,,,,,0.0,0.0,,0,1,1,0,5,5,10,,1,1,0,3,2,0,1,1,0,0,0,1,1,0
17429,806.17,2024-01-04 15:37:13,Wallet,1737,Uber,4186781498531667,418678,Visa,Gold,Credit,+91 7254603439,Bengaluru Urban,Bengaluru Urban,Davanagere,245.55,deepak@zoho.com,wallet@uber.com,mobile,Oppo,,,0.0,0.0,0.0,1,0,1,0,4,5,10,4.0,2,1,1,3,2,7,6,1,2,0,1,1,1,0
21012,65.13,2024-01-04 16:58:12,Wallet,1123,BigBasket,4832321155125087,483232,Mastercard,Black,Credit,+91 8905402694,Vijayapura,Vijayapura,Vijayapura,77.35,anjali@gmail.com,wallet@bigbasket.com,mobile,Redmi,,,0.0,0.0,0.0,1,0,0,0,5,6,9,5.0,3,2,1,2,1,3,2,0,0,0,1,0,1,0
16431,215.24,2024-01-04 17:48:48,Wallet,1636,Flipkart,4447795250925805,444779,Visa,Silver,Debit,+91 7507363895,Bengaluru Urban,Bagalkot,Bengaluru Urban,432.95,,wallet@flipkart.com,mobile,Redmi,,,0.0,0.0,0.0,1,0,0,0,1,3,1,3.0,3,1,3,3,2,5,3,7,1,0,1,0,1,0
20120,65.64,2024-01-04 18:22:12,Wallet,1123,BigBasket,4832321155125087,483232,Mastercard,Black,Credit,+91 8905402694,Vijayapura,Vijayapura,Vijayapura,77.35,anjali@gmail.com,wallet@bigbasket.com,mobile,Redmi,,,0.0,0.0,0.0,1,0,0,0,5,6,9,5.0,3,2,1,2,1,3,2,0,0,0,1,0,1,0
16775,42.72,2024-01-04 18:46:22,Services,1669,Udemy,4090987380786948,409098,Visa,Platinum,Debit,+91 8236165926,Chitradurga,Chitradurga,Mandya,197.03,sonia@indiatimes.com,services@udemy.com,mobile,Redmi,,,0.0,0.0,0.0,1,0,1,0,1,2,3,4.0,3,2,0,3,2,3,0,7,0,0,1,0,1,0
18088,279.29,2024-01-04 21:41:28,Wallet,1802,Flipkart,4375148205759109,437514,Mastercard,Black,Debit,+91 7538602703,Gadag,Gadag,Gadag,65.56,,wallet@flipkart.com,mobile,Oppo,,,0.0,0.0,0.0,1,0,0,0,2,4,4,5.0,2,2,3,3,2,7,4,7,2,0,1,0,1,0
21646,11.65,2024-01-04 22:17:58,Wallet,1484,Swiggy Instamart,4711596854812970,471159,Visa,Gold,Debit,+91 8526455651,Bengaluru Urban,Bengaluru Urban,Bengaluru Urban,92.41,shreya@bsnl.in,wallet@swiggyinstamart.com,mobile,Oppo,,,0.0,0.0,0.0,0,0,0,0,5,8,5,4.0,5,0,3,3,1,4,0,3,0,0,1,1,1,0
13094,231.08,2024-01-04 23:06:07,Wallet,1301,BigBasket,4518374056424415,451837,Visa,Silver,Credit,+91 8695324691,Ballari,Bengaluru Urban,Ballari,250.62,kavita@indiatimes.com,wallet@bigbasket.com,desktop,,,,0.0,0.0,0.0,0,1,0,0,4,6,6,,4,3,1,3,1,4,5,1,2,0,1,1,1,0
20283,125.37,2024-01-05 00:08:41,Retail,1096,Snapdeal,4962274518191795,496227,Visa,Gold,Debit,+91 7721807888,Shivamogga,Shivamogga,Shivamogga,89.47,pooja@gmail.com,retail@snapdeal.com,mobile,Vivo,,,0.0,0.0,0.0,0,0,0,0,8,9,8,1.0,4,0,3,3,0,2,3,3,1,0,1,0,1,0
19952,87.95,2024-01-05 01:04:42,Wallet,1987,Wallet_Merchant01,4519343689601623,451934,Visa,Black,Debit,+91 8903155332,Hubli-Dharwad,Davanagere,Hubli-Dharwad,146.77,,wallet@wallet_merchant01.com,mobile,Redmi,,,0.0,0.0,0.0,1,0,0,0,1,5,1,2.0,3,3,3,4,2,9,0,1,1,0,1,0,1,0
12148,359.56,2024-01-05 01:40:19,Wallet,1209,Google Play,4428411381512933,442841,Visa,Black,Debit,+91 7742929418,Bengaluru Urban,Bengaluru Urban,Bengaluru Urban,20.52,,wallet@googleplay.com,desktop,Windows,,,0.0,0.0,0.0,1,0,0,0,6,7,6,4.0,3,3,3,4,1,9,3,4,2,0,0,0,1,1
17258,3611.76,2024-01-05 01:52:00,Wallet,1717,Swiggy Instamart,4344162822659467,434416,Mastercard,Platinum,Debit,+91 9186693803,Bengaluru Urban,Kalaburagi,Mysuru,556.83,pooja@airtelmail.com,wallet@swiggyinstamart.com,mobile,Vivo,,,0.0,0.0,0.0,1,0,1,0,1,3,1,5.0,3,3,3,4,2,9,6,8,2,0,1,0,1,0
10929,121.68,2024-01-05 01:59:32,Wallet,1093,Uber,4022768562410298,402276,Visa,Silver,Credit,+91 7886057974,Mangaluru,Mangaluru,Bengaluru Urban,298.77,anjali@gmail.com,wallet@uber.com,mobile,Oppo,,,0.0,0.0,0.0,1,0,1,0,8,10,8,6.0,5,3,3,4,0,2,3,3,1,0,1,0,1,0
17182,191.21,2024-01-05 02:02:53,Consumable,1708,Blinkit,4811424438297593,481142,Visa,Black,Debit,+91 9649370960,Ballari,Ballari,Hubli-Dharwad,208.31,shreya@indiatimes.com,consumable@blinkit.com,desktop,Windows,,,0.0,0.0,3.0,1,0,1,0,4,3,8,4.0,1,4,0,4,2,0,5,4,1,0,1,0,1,0
13383,91.65,2024-01-05 02:49:00,Consumable,1328,Swiggy Instamart,4004363306063926,400436,Mastercard,Black,Debit,+91 9757248953,Mysuru,Chikkamagaluru,Davanagere,128.29,,consumable@swiggyinstamart.com,mobile,Poco,2.0,,,0.0,0.0,0,1,1,1,1,9,1,4.0,4,4,0,4,0,3,2,4,1,0,1,0,1,0
21385,87.2,2024-01-05 03:15:42,Wallet,1987,Wallet_Merchant01,4519343689601623,451934,Visa,Black,Debit,+91 8903155332,Hubli-Dharwad,Davanagere,Hubli-Dharwad,146.77,,wallet@wallet_merchant01.com,mobile,Redmi,,,0.0,0.0,0.0,1,0,0,0,1,5,1,2.0,3,3,3,4,2,9,0,1,1,0,1,0,1,0
10193,295.97,2024-01-05 03:27:42,Wallet,1018,Zomato,4492891637465880,449289,Visa,Gold,Debit,+91 9300333453,Belagavi,Belagavi,Belagavi,99.57,,wallet@zomato.com,mobile,,,,0.0,0.0,0.0,0,0,0,0,6,7,9,,2,4,1,4,2,4,4,7,2,0,1,0,1,0
12016,305.93,2024-01-05 03:41:28,Consumable,1196,BigBasket,4005245180387571,400524,Visa,Gold,Debit,+91 8332704821,Bengaluru Urban,Udupi,Bengaluru Urban,311.94,manish@gmail.com,consumable@bigbasket.com,desktop,Windows,,,,,0.0,0,1,0,1,1,13,1,4.0,5,4,1,4,0,3,5,4,2,0,1,0,1,0
21633,949.36,2024-01-05 05:00:55,Wallet,1474,Google Play,4219548722000335,421954,Visa,Gold,Debit,+91 7484231301,Bengaluru Urban,Mangaluru,Koppal,309.41,ramesh@gmail.com,wallet@googleplay.com,mobile,Poco,,,0.0,0.0,0.0,1,0,1,0,1,8,1,7.0,4,0,0,3,0,7,6,4,2,0,1,0,1,0
11921,91.13,2024-01-05 05:02:08,Miscellaneous,1187,Decathlon,4440328619631539,444032,Mastercard,Silver,Debit,+91 8674890721,Belagavi,Bengaluru Urban,Bengaluru Urban,32.9,sunil@rediffmail.com,miscellaneous@decathlon.com,,,,,0.0,0.0,,0,1,1,1,1,8,1,,3,4,3,4,1,8,1,1,1,0,0,0,1,0
19746,144.99,2024-01-05 06:35:42,Consumable,1966,BigBasket,4448516125245503,444851,Visa,Platinum,Debit,+91 7944163548,Yadgir,Bengaluru Urban,Bengaluru Urban,87.35,priya@zoho.com,consumable@bigbasket.com,mobile,Samsung,,,0.0,0.0,0.0,0,0,1,0,3,5,5,4.0,4,5,0,4,2,9,0,3,1,0,1,1,1,0
19767,39.28,2024-01-05 06:39:22,Consumable,1968,Nature’s Basket,4622863007664742,462286,Mastercard,Silver,Prepaid,+91 8074504461,Bengaluru Urban,Bengaluru Urban,Shivamogga,243.53,suresh@indiatimes.com,consumable@nature’sbasket.com,mobile,Realme,,,0.0,0.0,0.0,1,0,1,0,6,9,6,6.0,5,5,0,4,0,3,0,6,0,0,1,1,1,0
17082,14.26,2024-01-05 07:20:10,Services,1698,Byju's,4109945678355767,410994,Mastercard,Platinum,Debit,+91 8794284467,Belagavi,Shivamogga,Bengaluru Urban,243.53,priya@airtelmail.com,services@byju's.com,mobile,Oppo,,,0.0,0.0,0.0,0,0,1,0,1,4,1,1.0,2,5,1,4,2,0,2,0,0,0,1,0,1,0
13873,89.99,2024-01-05 08:12:44,Consumable,1376,BigBasket,4517292318163046,451729,Visa,Gold,Debit,+91 8532152748,Bengaluru Urban,Mangaluru,Mangaluru,54.72,ramesh@airtelmail.com,consumable@bigbasket.com,,,,,0.0,0.0,,0,1,1,1,1,1,1,,1,5,2,4,,,4,1,1,0,0,0,1,0
16527,242.23,2024-01-05 11:35:16,Wallet,1646,Google Play,4887946131569349,488794,Visa,Platinum,Debit,+91 7779931780,Mysuru,Mysuru,Mysuru,25.77,priya@rediffmail.com,wallet@googleplay.com,mobile,,,,0.0,0.0,0.0,0,1,0,0,3,4,3,,4,0,1,4,2,1,6,0,2,0,0,0,1,0
14524,160.56,2024-01-05 11:50:31,Consumable,1440,Zepto,4575511334149617,457551,Visa,Silver,Prepaid,+91 9231549368,Bengaluru Urban,Bengaluru Urban,Mysuru,127.9,,consumable@zepto.com,mobile,Huawei,,,0.0,0.0,0.0,1,0,1,0,7,7,7,6.0,4,0,1,4,0,4,3,5,1,0,1,0,1,0
11403,156.03,2024-01-05 12:17:08,Wallet,1137,Uber,4474261363010833,447426,Visa,Gold,Credit,+91 7875174118,Chikkamagaluru,Chikkamagaluru,Chikkamagaluru,69.45,manish@rediffmail.com,wallet@uber.com,mobile,,,,0.0,0.0,0.0,0,0,0,0,2,4,8,,4,0,2,4,0,1,4,0,1,0,1,0,1,0
19262,103.77,2024-01-05 12:29:34,Retail,1918,Retail_Merchant01,4273789685282774,427378,Mastercard,Silver,Credit,+91 8625260596,Udupi,Udupi,Udupi,38.89,pooja@aol.in,retail@retail_merchant01.com,mobile,Vivo,,,0.0,0.0,0.0,1,0,0,0,10,8,10,6.0,2,0,2,4,0,9,0,6,1,0,1,0,1,0
16413,61.12,2024-01-05 12:29:41,Wallet,1634,Google Play,4158323670280294,415832,Rupay,Platinum,Credit,+91 9463195074,Bengaluru Rural,Bengaluru Rural,Bengaluru Rural,27.52,,wallet@googleplay.com,mobile,Realme,,,0.0,0.0,0.0,1,0,0,0,1,1,4,4.0,1,0,2,4,,,4,0,0,0,1,0,1,1
21329,218.21,2024-01-05 12:36:48,Wallet,1636,Flipkart,4447795250925805,444779,Visa,Silver,Debit,+91 7507363895,Bengaluru Urban,Bagalkot,Bengaluru Urban,432.95,,wallet@flipkart.com,mobile,Redmi,,,0.0,0.0,0.0,1,0,0,0,1,3,1,3.0,3,1,3,3,2,5,3,7,1,0,1,0,1,0
16869,213.77,2024-01-05 13:10:14,Wallet,1678,Google Play,4919085942369177,491908,American Express,Platinum,Debit,+91 9772578879,Mysuru,Mysuru,Mysuru,79.15,pooja@rediffmail.com,wallet@googleplay.com,mobile,,,,0.0,0.0,0.0,0,0,0,0,2,4,3,,2,0,3,4,2,7,3,5,1,0,1,1,1,0
14854,126.27,2024-01-05 14:09:37,Consumable,1472,Nature’s Basket,4141019280054257,414101,Visa,Silver,Debit,+91 7980768793,Mysuru,Mangaluru,Mysuru,205.05,amit@airtelmail.com,consumable@nature’sbasket.com,mobile,Motorola,4.0,4.0,0.0,0.0,4.0,1,0,0,0,1,7,1,5.0,6,1,0,4,0,7,1,7,1,0,1,1,1,0
13491,1064.95,2024-01-05 14:11:51,Wallet,1337,Amazon,4554507254062538,455450,Mastercard,Platinum,Debit,+91 8943738985,Gadag,Gadag,Gadag,41.26,anjali@bsnl.in,wallet@amazon.com,mobile,iOS Device,,,0.0,0.0,0.0,1,0,0,0,2,6,3,4.0,3,1,0,4,2,8,6,8,2,0,1,0,1,0
12750,92.19,2024-01-05 14:17:13,Retail,1265,Tata Cliq,4375538166092385,437553,Visa,Platinum,Prepaid,+91 7913300064,Hubli-Dharwad,Hubli-Dharwad,Shivamogga,179.49,ravi@yahoo.co.in,retail@tatacliq.com,mobile,Realme,,,0.0,0.0,0.0,1,0,1,0,3,5,4,4.0,4,1,0,4,2,6,1,6,1,0,1,0,1,1
10739,211.75,2024-01-05 14:59:07,Wallet,1078,Uber,4297612150548242,429761,Rupay,Platinum,Credit,+91 9953956648,Koppal,Mysuru,Koppal,342.29,amit@rediffmail.com,wallet@uber.com,mobile,iOS Device,,,0.0,0.0,0.0,1,0,0,0,3,3,3,3.0,3,1,0,4,2,9,2,6,1,0,1,1,1,0
22291,89.95,2024-01-05 15:06:13,Retail,1265,Tata Cliq,4375538166092385,437553,Visa,Platinum,Prepaid,+91 7913300064,Hubli-Dharwad,Hubli-Dharwad,Shivamogga,179.49,ravi@yahoo.co.in,retail@tatacliq.com,mobile,Windows,,,0.0,0.0,0.0,1,0,1,0,3,5,4,4.0,4,1,0,4,2,6,1,6,1,0,1,0,1,1
12218,167.83,2024-01-05 17:01:36,Household,1216,Wakefit,4559125714977784,455912,Visa,Black,Debit,+91 8532469765,Mysuru,Mysuru,Bengaluru Urban,127.9,kavita@yahoo.co.in,household@wakefit.com,mobile,Oppo,,,0.0,0.0,0.0,1,0,1,0,2,5,4,4.0,4,1,3,4,2,0,5,3,1,0,1,1,1,0
12694,24.22,2024-01-05 18:26:53,Consumable,1260,BigBasket,4321542527314798,432154,American Express,Silver,Debit,+91 7018690432,Ballari,Ballari,Ballari,24.56,sunil@zoho.com,consumable@bigbasket.com,desktop,Windows,,,0.0,0.0,0.0,1,0,0,0,4,8,4,3.0,4,2,0,4,1,4,0,2,0,0,0,0,1,0
11900,57.58,2024-01-05 18:49:46,Consumable,1185,Nature’s Basket,4948053701364388,494805,Visa,Gold,Debit,+91 9627852811,Uttara Kannada,Belagavi,Uttara Kannada,112.4,deepak@gmail.com,consumable@nature’sbasket.com,mobile,Redmi,,,0.0,0.0,0.0,1,0,0,0,2,4,2,6.0,4,2,0,4,1,9,0,7,0,0,1,0,1,0
12432,132.76,2024-01-05 18:59:28,Wallet,1235,Swiggy Instamart,4376010516475263,437601,Visa,Gold,Debit,+91 9204860907,Chikkaballapur,Bengaluru Urban,Bengaluru Urban,10.1,,wallet@swiggyinstamart.com,,,,,0.0,0.0,,0,1,1,0,1,3,3,,3,2,0,4,2,0,5,2,1,0,0,0,1,0
21756,3620.19,2024-01-05 19:13:00,Wallet,1717,Swiggy Instamart,4344162822659467,434416,Mastercard,Platinum,Debit,+91 9186693803,Bengaluru Urban,Kalaburagi,Mysuru,556.83,pooja@airtelmail.com,wallet@swiggyinstamart.com,mobile,Vivo,,,0.0,0.0,0.0,1,0,1,0,1,3,1,5.0,3,3,3,4,2,9,6,8,2,0,1,0,1,0
20746,40.0,2024-01-05 19:30:22,Consumable,1968,Nature’s Basket,4622863007664742,462286,Mastercard,Silver,Prepaid,+91 8074504461,Bengaluru Urban,Bengaluru Urban,Shivamogga,243.53,suresh@indiatimes.com,consumable@nature’sbasket.com,mobile,Realme,,,0.0,0.0,0.0,1,0,1,0,6,9,6,6.0,5,5,0,4,0,3,0,6,0,0,1,1,1,0
19794,193.93,2024-01-05 20:04:19,Consumable,1971,JioMart,4974987451013231,497498,Mastercard,Platinum,Debit,+91 7569749020,Bengaluru Urban,Bengaluru Urban,Udupi,311.94,sonia@zoho.com,consumable@jiomart.com,mobile,,2.0,2.0,2.0,0.0,2.0,0,0,1,0,3,5,6,,3,2,2,4,1,0,5,3,1,0,1,1,1,0
16397,123.42,2024-01-05 20:40:38,Household,1632,Urban Ladder,4656795779717440,465679,Visa,Silver,Debit,+91 9991629544,Mangaluru,Mangaluru,Mangaluru,34.36,ravi@rediffmail.com,household@urbanladder.com,desktop,Windows,,,0.0,0.0,0.0,0,0,0,0,2,4,5,4.0,3,2,2,4,2,0,4,3,1,0,1,0,1,0
14552,139.84,2024-01-05 21:40:31,Consumable,1442,BigBasket,4418648399200173,441864,Mastercard,Silver,Debit,+91 9131132363,Mysuru,Mysuru,Bengaluru Urban,127.9,rahul@indiatimes.com,consumable@bigbasket.com,mobile,,,,0.0,0.0,0.0,0,0,1,0,8,8,8,,2,2,3,4,0,5,3,3,1,0,1,0,1,0
10594,1693.8,2024-01-05 22:28:34,Wallet,1061,Google Play,4396506375203809,439650,Visa,Platinum,Debit,+91 9427691504,Chamarajanagar,Mysuru,Chamarajanagar,53.21,anjali@gmail.com,wallet@googleplay.com,,Linux,,,0.0,0.0,,0,1,0,0,2,6,2,,3,3,0,4,2,9,6,6,2,0,0,1,1,0
18269,68.69,2024-01-05 22:37:31,Consumable,1821,DMart,4749372462238412,474937,Rupay,Black,Debit,+91 9542448456,Bengaluru Urban,Bengaluru Urban,Bengaluru Urban,80.49,manish@aol.in,consumable@dmart.com,mobile,iOS Device,,,0.0,0.0,0.0,0,0,0,0,8,7,8,4.0,3,3,0,4,1,2,2,6,0,0,1,1,1,1
21924,70.74,2024-01-05 22:58:31,Consumable,1821,DMart,4749372462238412,474937,Rupay,Black,Debit,+91 9542448456,Bengaluru Urban,Bengaluru Urban,Bengaluru Urban,80.49,manish@aol.in,consumable@dmart.com,mobile,iOS Device,,,0.0,0.0,0.0,0,0,0,0,8,7,8,4.0,3,3,0,4,1,2,2,6,0,0,1,1,1,1
14021,131.23,2024-01-05 23:09:10,Wallet,1391,BigBasket,4171979239864382,417197,Visa,Silver,Debit,+91 9199330789,Bengaluru Urban,Bengaluru Urban,Hubli-Dharwad,391.77,kavita@aol.in,wallet@bigbasket.com,mobile,Realme,,,0.0,0.0,0.0,1,0,1,0,5,5,13,10.0,2,3,1,4,2,3,4,3,1,0,1,1,1,0
12284,104.1,2024-01-05 23:49:24,Consumable,1222,MilkBasket,4693596709200829,469359,Mastercard,Silver,Debit,+91 9000795211,Bengaluru Urban,Raichur,Raichur,99.88,amit@aol.in,consumable@milkbasket.com,desktop,MacOS,,,0.0,0.0,0.0,1,0,1,0,1,6,1,7.0,3,3,1,4,1,2,3,3,1,0,1,0,1,0
10062,193.99,2024-01-06 00:11:59,Consumable,1005,JioMart,4883322278015245,488332,Rupay,Gold,Debit,+91 8098582328,Davanagere,Bengaluru Urban,Mysuru,127.9,kavita@aol.in,consumable@jiomart.com,,Samsung,,,0.0,0.0,,0,1,1,0,1,2,4,,2,3,2,5,2,0,4,7,1,0,0,1,1,0
15740,45.35,2024-01-06 00:46:16,Retail,1565,Nykaa,4925957969848261,492595,Mastercard,Black,Debit,+91 9311624209,Bengaluru Urban,Bengaluru Urban,Davanagere,245.55,vikas@outlook.co.in,retail@nykaa.com,,Motorola,,,0.0,0.0,,0,1,1,0,4,5,8,,2,3,2,5,2,6,0,6,0,0,0,1,1,0
14765,209.52,2024-01-06 01:06:28,Wallet,1464,Amazon,4506432848804270,450643,Visa,Platinum,Debit,+91 7566420092,Mangaluru,Mangaluru,Mysuru,205.05,sonia@gmail.com,wallet@amazon.com,desktop,Linux,,,0.0,0.0,0.0,0,1,1,0,1,3,5,2.0,3,3,3,5,2,4,4,7,1,0,1,1,1,0
12504,168.67,2024-01-06 01:47:34,Wallet,1242,Wallet_Merchant01,4795202397460786,479520,Mastercard,Platinum,Debit,+91 7506823886,Hubli-Dharwad,Kodagu,Kodagu,56.91,rahul@yahoo.co.in,wallet@wallet_merchant01.com,mobile,Motorola,,,0.0,0.0,0.0,0,0,1,0,1,9,1,2.0,6,3,3,5,0,7,3,6,1,0,1,0,1,0
21084,24.29,2024-01-06 03:30:53,Consumable,1260,BigBasket,4321542527314798,432154,American Express,Silver,Debit,+91 7018690432,Ballari,Ballari,Ballari,24.56,sunil@zoho.com,consumable@bigbasket.com,desktop,Windows,,,0.0,0.0,0.0,1,0,0,0,4,8,4,3.0,4,2,0,4,1,4,0,2,0,0,0,0,1,0
